Order ID,Order Date,Product,Category,Region,Customer Segment,Sales Channel,Quantity,Unit Price,Discount,Sales,Cost,Profit
ORD-10937,2024-10-09,Mouse,Technology,Central,Small Business,Online,2,38.88,0.1,82.58,37.58,45.0
ORD-10938,2025-11-01,Standing Desk,Furniture,North-East,Small Business,Online,1,517.03,0.1,581.66,325.28,256.38
ORD-10939,2024-07-25,Pen Set,Office Supplies,Central,Consumer,Online,5,12.59,0.1,73.54,20.78,52.76
ORD-10940,2025-07-27,Phone Charger,Accessories,North-East,Corporate,Online,9,29.0,0.05,272.75,112.88,159.87
ORD-10941,2025-05-30,Standing Desk,Furniture,West,Consumer,B2B Sales,1,548.9,0,603.79,324.9,278.89
ORD-10942,2024-07-13,Desk Lamp,Furniture,North-East,Corporate,B2B Sales,4,53.71,0.1,212.69,96.66,116.03
ORD-10943,2025-02-03,Printer Paper,Office Supplies,East,Consumer,Online,4,15.29,0,64.22,29.26,34.96
ORD-10944,2025-06-09,File Folder Pack,Office Supplies,West,Consumer,B2B Sales,5,20.62,0.05,107.74,44.64,63.1
ORD-10945,2024-02-16,Printer Paper,Office Supplies,Central,Corporate,B2B Sales,7,15.79,0,130.43,50.73,79.7
ORD-10946,2025-10-19,USB-C Hub,Accessories,West,Consumer,Retail Store,6,64.51,0.2,340.61,187.54,153.07
ORD-10947,2024-09-27,Desk Lamp,Furniture,West,Consumer,B2B Sales,1,52.86,0.05,55.24,24.75,30.49
ORD-10948,2024-10-13,Laptop,Technology,West,Corporate,B2B Sales,4,967.41,0.1,3830.94,2549.86,1281.08
ORD-10949,2025-10-31,Webcam,Technology,West,Corporate,Retail Store,1,108.56,0.1,107.47,60.12,47.35
ORD-10950,2025-02-08,Monitor,Technology,North-East,Consumer,B2B Sales,1,273.88,0,273.88,176.86,97.02
ORD-10951,2024-07-12,File Folder Pack,Office Supplies,East,Corporate,Online,4,20.97,0.15,82.35,37.01,45.34
ORD-10952,2024-07-11,Laptop,Technology,North-East,Consumer,B2B Sales,4,921.52,0.05,3851.95,2556.57,1295.38
ORD-10953,2024-01-13,Desk Lamp,Furniture,North-East,Consumer,B2B Sales,2,56.34,0,112.68,47.87,64.81
ORD-10954,2024-03-26,Webcam,Technology,West,Consumer,B2B Sales,4,106.77,0.1,422.81,232.86,189.95
ORD-10955,2025-12-25,Monitor,Technology,North-East,Corporate,B2B Sales,3,277.41,0.05,988.27,508.5,479.77
ORD-10956,2025-07-10,Drawer Cabinet,Furniture,Central,Consumer,Online,1,155.24,0.15,171.28,88.8,82.48
ORD-10957,2024-01-02,Laptop Stand,Accessories,East,Consumer,Online,5,44.22,0.15,197.33,100.69,96.64
ORD-10958,2024-04-25,Notebook,Office Supplies,East,Consumer,B2B Sales,6,7.74,0,48.76,18.09,30.67
ORD-10959,2024-03-27,Backpack,Accessories,East,Consumer,Retail Store,3,87.38,0,275.25,117.04,158.21
ORD-10960,2024-11-04,Bookshelf,Furniture,North,Small Business,Online,1,179.44,0,206.36,99.13,107.23
ORD-10961,2024-03-19,Standing Desk,Furniture,East,Consumer,Online,2,540.05,0.05,1077.4,610.52,466.88
ORD-10962,2025-08-14,File Folder Pack,Office Supplies,North,Consumer,Online,3,19.56,0.05,51.29,27.06,24.23
ORD-10963,2025-03-10,Desk Organizer,Office Supplies,West,Corporate,Online,5,24.96,0.05,130.42,55.97,74.45
ORD-10964,2025-05-19,Pen Set,Office Supplies,North-East,Consumer,Retail Store,4,12.36,0,49.44,15.68,33.76
ORD-10965,2024-01-18,Desk Organizer,Office Supplies,East,Small Business,Online,7,24.9,0.15,155.56,79.66,75.9
ORD-10966,2024-05-22,Monitor,Technology,West,Small Business,B2B Sales,1,291.98,0,321.18,168.24,152.94
ORD-10967,2025-12-13,Desk Lamp,Furniture,Central,Corporate,Online,1,53.38,0.1,70.86,24.32,46.54
ORD-10968,2025-08-31,Laptop Stand,Accessories,East,Consumer,Online,2,43.26,0.15,77.22,40.37,36.85
ORD-10969,2024-07-05,Pen Set,Office Supplies,West,Corporate,Online,9,12.39,0.05,128.18,36.91,91.27
ORD-10970,2024-01-14,Monitor,Technology,Central,Small Business,Online,2,282.89,0,667.62,353.02,314.6
ORD-10971,2025-11-27,Power Bank,Accessories,West,Corporate,Online,7,56.7,0.05,518.45,180.36,338.09
ORD-10972,2024-04-04,Pen Set,Office Supplies,East,Consumer,Online,7,11.74,0.1,77.66,28.54,49.12
ORD-10973,2024-03-20,Desk Lamp,Furniture,North-East,Consumer,Retail Store,2,53.71,0.15,91.31,49.21,42.1
ORD-10974,2024-07-18,Laptop,Technology,Central,Consumer,Retail Store,1,934.76,0,1213.32,612.22,601.1
ORD-10975,2024-08-04,Printer Paper,Office Supplies,East,Corporate,Retail Store,1,14.76,0,15.5,7.14,8.36
ORD-10976,2024-02-15,Desk Organizer,Office Supplies,Central,Consumer,Online,5,24.02,0.05,134.63,54.99,79.64
ORD-10977,2025-02-11,Printer Paper,Office Supplies,North-East,Corporate,B2B Sales,3,14.9,0.15,38.0,21.32,16.68
ORD-10978,2025-05-29,Standing Desk,Furniture,Central,Corporate,Online,1,543.51,0,641.34,307.09,334.25
ORD-10979,2025-04-19,Webcam,Technology,Central,Small Business,Online,1,113.1,0,133.46,59.76,73.7
ORD-10980,2025-05-28,File Folder Pack,Office Supplies,West,Corporate,B2B Sales,8,20.09,0,176.79,72.03,104.76
ORD-10981,2025-09-30,Power Bank,Accessories,Central,Small Business,Retail Store,8,54.12,0.2,408.71,212.68,196.03
ORD-10982,2024-06-05,Desk Organizer,Office Supplies,Central,Small Business,Online,6,25.37,0.2,143.7,68.29,75.41
ORD-10983,2024-03-30,Desk Organizer,Office Supplies,North,Consumer,Online,2,24.7,0.05,43.18,21.7,21.48
ORD-10984,2024-07-02,Desk Lamp,Furniture,North,Small Business,B2B Sales,2,55.23,0.15,95.02,50.2,44.82
ORD-10985,2025-08-05,Printer Paper,Office Supplies,North,Consumer,B2B Sales,3,15.06,0.05,39.49,21.5,17.99
ORD-10986,2024-11-17,File Folder Pack,Office Supplies,North-East,Consumer,Online,1,20.44,0.1,23.0,9.29,13.71
ORD-10987,2024-09-07,Drawer Cabinet,Furniture,Central,Consumer,Online,1,162.72,0.15,163.21,87.61,75.6
ORD-10988,2025-04-18,Bookshelf,Furniture,North-East,Consumer,Retail Store,2,174.76,0,349.52,187.64,161.88
ORD-10989,2025-02-10,Standing Desk,Furniture,North-East,Consumer,Online,3,524.49,0.1,1416.12,942.4,473.72
ORD-10990,2024-10-12,Stapler,Office Supplies,East,Small Business,Online,5,17.86,0,93.77,40.88,52.89
ORD-10991,2025-01-24,Keyboard,Technology,North-East,Small Business,Online,1,72.17,0.1,64.95,38.36,26.59
ORD-10992,2024-09-15,Office Chair,Furniture,East,Consumer,Online,1,226.87,0.15,202.48,127.09,75.39
ORD-10993,2025-11-16,USB-C Hub,Accessories,Central,Consumer,B2B Sales,6,68.66,0,607.64,178.9,428.74
ORD-10994,2025-03-05,Stapler,Office Supplies,East,Small Business,Online,8,18.76,0.05,149.7,66.72,82.98
ORD-10995,2024-07-22,Webcam,Technology,West,Corporate,Online,5,115.93,0.1,631.24,299.16,332.08
ORD-10996,2024-11-20,Mouse,Technology,East,Consumer,Online,2,41.1,0,107.89,37.1,70.79
ORD-10997,2025-04-06,USB-C Hub,Accessories,North-East,Corporate,Retail Store,1,63.82,0.2,51.06,30.28,20.78
ORD-10998,2025-07-13,Drawer Cabinet,Furniture,North-East,Consumer,Online,1,164.47,0.2,144.73,88.52,56.21
ORD-10999,2025-01-07,Keyboard,Technology,West,Small Business,Online,1,79.49,0.05,83.07,38.18,44.89
ORD-11000,2025-07-09,Printer Paper,Office Supplies,Central,Small Business,Online,7,14.67,0.1,119.96,49.88,70.08
ORD-11001,2025-01-25,Webcam,Technology,North-East,Corporate,Retail Store,4,115.56,0,462.24,228.78,233.46
ORD-11002,2024-04-16,Laptop,Technology,West,Small Business,Online,2,971.26,0.05,2029.93,1270.19,759.74
ORD-11003,2025-05-30,Notebook,Office Supplies,North,Small Business,Online,9,8.12,0,67.23,28.08,39.15
ORD-11004,2024-05-07,Desk Organizer,Office Supplies,North-East,Small Business,Retail Store,8,24.02,0.05,182.55,87.62,94.93
ORD-11005,2024-10-17,Webcam,Technology,North,Consumer,B2B Sales,3,113.01,0,311.91,181.59,130.32
ORD-11006,2024-02-03,Monitor,Technology,North,Small Business,Retail Store,2,277.69,0,510.95,346.82,164.13
ORD-11007,2025-03-16,Mouse,Technology,East,Corporate,Online,1,42.13,0.05,42.02,18.82,23.2
ORD-11008,2025-02-03,USB-C Hub,Accessories,North-East,Small Business,Retail Store,8,63.9,0.1,460.08,237.32,222.76
ORD-11009,2024-05-01,Desk Lamp,Furniture,North,Small Business,Online,1,53.31,0,49.05,23.54,25.51
ORD-11010,2025-08-30,Headset,Technology,West,Small Business,Online,1,98.25,0,108.08,45.53,62.55
ORD-11011,2025-10-08,Standing Desk,Furniture,East,Corporate,Online,1,542.9,0.1,513.04,321.31,191.73
ORD-11012,2025-01-22,Office Chair,Furniture,North,Consumer,Online,1,232.87,0.15,182.1,123.47,58.63
ORD-11013,2025-09-02,Monitor,Technology,North,Consumer,Online,1,292.45,0.15,228.7,169.07,59.63
ORD-11014,2024-04-13,Notebook,Office Supplies,North-East,Consumer,B2B Sales,2,7.85,0.05,14.91,6.25,8.66
ORD-11015,2025-10-10,USB-C Hub,Accessories,East,Consumer,B2B Sales,1,63.16,0.05,63.0,30.13,32.87
ORD-11016,2025-09-20,Notebook,Office Supplies,East,Corporate,Online,3,7.83,0,24.66,8.83,15.83
ORD-11017,2025-06-08,Standing Desk,Furniture,North,Consumer,Online,1,510.63,0.1,422.8,324.19,98.61
ORD-11018,2024-10-01,Monitor,Technology,Central,Consumer,Retail Store,1,289.67,0.05,324.72,172.7,152.02
ORD-11019,2025-02-13,Phone Charger,Accessories,East,Consumer,B2B Sales,5,31.69,0,166.37,62.13,104.24
ORD-11020,2025-08-24,Monitor,Technology,North-East,Consumer,Online,2,276.41,0,552.82,335.76,217.06
ORD-11021,2025-01-27,Stapler,Office Supplies,North,Consumer,Retail Store,2,18.09,0.15,28.29,16.75,11.54
ORD-11022,2024-09-16,Printer Paper,Office Supplies,West,Small Business,Retail Store,7,15.0,0,115.5,50.8,64.7
ORD-11023,2025-03-15,Bookshelf,Furniture,East,Consumer,Retail Store,1,186.83,0,196.17,95.22,100.95
ORD-11024,2024-01-12,Standing Desk,Furniture,North-East,Corporate,Online,1,502.64,0,502.64,308.4,194.24
ORD-11025,2024-08-10,Keyboard,Technology,West,Small Business,Retail Store,2,76.3,0.1,151.07,78.11,72.96
ORD-11026,2025-03-21,Keyboard,Technology,East,Consumer,Retail Store,1,79.43,0.05,79.23,37.57,41.66
ORD-11027,2024-06-24,Drawer Cabinet,Furniture,North-East,Consumer,Online,1,166.13,0.05,157.82,86.27,71.55
ORD-11028,2025-04-17,Mouse,Technology,Central,Small Business,B2B Sales,1,40.98,0,48.36,17.76,30.6
ORD-11029,2025-03-01,Bookshelf,Furniture,North,Corporate,Online,1,178.44,0.1,147.75,95.72,52.03
ORD-11030,2025-12-14,Power Bank,Accessories,Central,Small Business,B2B Sales,2,52.96,0,156.23,51.0,105.23
ORD-11031,2024-04-17,Power Bank,Accessories,East,Consumer,Online,6,57.29,0.05,342.88,152.93,189.95
ORD-11032,2025-12-05,Phone Charger,Accessories,Central,Consumer,B2B Sales,2,29.59,0.1,78.56,24.85,53.71
ORD-11033,2025-01-23,Monitor,Technology,East,Corporate,Online,1,272.94,0.1,257.93,176.72,81.21
ORD-11034,2025-02-27,Office Chair,Furniture,West,Corporate,Retail Store,1,232.68,0,255.95,128.9,127.05
ORD-11035,2024-08-19,Keyboard,Technology,Central,Consumer,B2B Sales,1,76.85,0.15,77.08,39.09,37.99
ORD-11036,2024-03-17,Laptop Stand,Accessories,East,Consumer,Online,7,44.05,0,323.77,139.24,184.53
ORD-11037,2025-08-27,Drawer Cabinet,Furniture,North,Corporate,Online,1,156.06,0.05,136.4,91.87,44.53
ORD-11038,2024-08-12,Power Bank,Accessories,North-East,Small Business,Retail Store,8,53.83,0,430.64,206.23,224.41
ORD-11039,2024-11-10,Backpack,Accessories,Central,Consumer,B2B Sales,2,83.64,0.15,209.73,75.47,134.26
ORD-11040,2024-01-30,Stapler,Office Supplies,North-East,Consumer,Online,2,17.92,0,35.84,16.12,19.72
ORD-11041,2025-03-17,Notebook,Office Supplies,North-East,Consumer,Online,7,8.27,0.05,55.0,21.01,33.99
ORD-11042,2025-02-16,Keyboard,Technology,West,Corporate,Retail Store,1,72.37,0,79.61,37.54,42.07
ORD-11043,2024-04-27,Laptop,Technology,West,Consumer,Online,1,933.51,0.1,924.17,638.67,285.5
ORD-11044,2025-02-05,Pen Set,Office Supplies,North,Consumer,Online,4,11.94,0,43.94,16.35,27.59
ORD-11045,2024-01-04,Headset,Technology,West,Consumer,Online,3,93.47,0,308.45,132.96,175.49
ORD-11046,2024-07-10,Desk Organizer,Office Supplies,East,Small Business,Retail Store,8,24.84,0,229.52,87.87,141.65
ORD-11047,2024-03-19,Laptop,Technology,West,Consumer,Online,1,994.96,0.05,1039.73,609.56,430.17
ORD-11048,2024-01-18,Printer Paper,Office Supplies,East,Corporate,Online,4,15.56,0,65.35,29.02,36.33
ORD-11049,2024-12-09,File Folder Pack,Office Supplies,North,Small Business,Online,9,19.71,0.05,193.8,84.07,109.73
ORD-11050,2024-11-04,Drawer Cabinet,Furniture,West,Consumer,Online,1,163.84,0,225.28,88.77,136.51
ORD-11051,2024-08-13,Standing Desk,Furniture,North,Consumer,Online,2,549.81,0.05,961.07,639.91,321.16
ORD-11052,2024-07-17,Power Bank,Accessories,Central,Small Business,B2B Sales,9,58.23,0.15,578.21,232.19,346.02
ORD-11053,2025-11-26,Printer Paper,Office Supplies,North-East,Corporate,B2B Sales,7,14.86,0,130.03,49.8,80.23
ORD-11054,2024-12-17,Laptop Stand,Accessories,North-East,Corporate,Retail Store,8,44.5,0.2,356.0,162.39,193.61
ORD-11055,2025-12-02,Webcam,Technology,East,Corporate,Online,3,107.39,0.05,401.71,171.31,230.4
ORD-11056,2024-10-28,Laptop,Technology,East,Consumer,Retail Store,1,941.05,0.05,938.7,636.25,302.45
ORD-11057,2024-01-01,Monitor,Technology,North,Small Business,Retail Store,1,295.64,0.05,258.39,177.95,80.44
ORD-11058,2025-12-31,Webcam,Technology,East,Consumer,B2B Sales,1,105.95,0.15,118.2,57.85,60.35
ORD-11059,2025-11-25,Desk Lamp,Furniture,North-East,Small Business,Online,1,54.46,0,68.08,24.47,43.61
ORD-11060,2025-11-26,Backpack,Accessories,East,Corporate,Online,4,85.14,0,446.99,152.21,294.78
ORD-11061,2024-10-31,File Folder Pack,Office Supplies,North-East,Corporate,Online,9,19.39,0.05,165.78,83.32,82.46
ORD-11062,2025-05-30,Phone Charger,Accessories,North-East,Consumer,Online,7,30.18,0.15,179.57,82.48,97.09
ORD-11063,2025-03-07,Monitor,Technology,West,Small Business,Retail Store,2,279.25,0.1,552.92,354.62,198.3
ORD-11064,2024-10-27,Mouse,Technology,East,Consumer,Online,2,41.9,0.05,83.59,35.42,48.17
ORD-11065,2024-02-26,Webcam,Technology,Central,Consumer,Online,1,110.9,0,130.86,57.09,73.77
ORD-11066,2025-08-21,Office Chair,Furniture,East,Consumer,Retail Store,3,214.2,0.15,573.52,384.29,189.23
ORD-11067,2024-06-07,Keyboard,Technology,Central,Small Business,Retail Store,1,72.5,0,85.55,39.58,45.97
ORD-11068,2025-06-16,Monitor,Technology,Central,Consumer,B2B Sales,1,270.36,0,319.02,171.41,147.61
ORD-11069,2024-07-07,Backpack,Accessories,North,Small Business,Retail Store,2,85.28,0.1,155.35,75.46,79.89
ORD-11070,2025-11-04,Headset,Technology,West,Consumer,Retail Store,1,92.15,0.1,114.04,45.26,68.78
ORD-11071,2024-10-08,File Folder Pack,Office Supplies,Central,Consumer,Retail Store,3,19.26,0.05,64.77,27.53,37.24
ORD-11072,2024-01-12,Notebook,Office Supplies,West,Consumer,B2B Sales,6,8.45,0.05,52.98,18.55,34.43
ORD-11073,2024-10-10,Monitor,Technology,North,Consumer,B2B Sales,1,294.07,0.05,257.02,172.71,84.31
ORD-11074,2024-06-27,Bookshelf,Furniture,West,Consumer,Retail Store,2,177.81,0.1,352.06,190.23,161.83
ORD-11075,2025-02-07,Webcam,Technology,North-East,Consumer,Online,2,111.94,0.15,190.3,119.98,70.32
ORD-11076,2025-06-22,Webcam,Technology,North,Corporate,Retail Store,3,114.73,0,316.65,170.88,145.77
ORD-11077,2024-06-11,Webcam,Technology,Central,Consumer,Retail Store,1,108.15,0.1,114.86,60.56,54.3
ORD-11078,2024-08-30,Monitor,Technology,North-East,Corporate,Online,1,285.93,0,285.93,176.68,109.25
ORD-11079,2024-03-15,Printer Paper,Office Supplies,West,Corporate,Online,4,14.88,0.1,58.92,28.18,30.74
ORD-11080,2025-10-14,Pen Set,Office Supplies,East,Consumer,Online,5,11.79,0.1,55.71,20.21,35.5
ORD-11081,2025-06-25,Standing Desk,Furniture,Central,Corporate,Retail Store,1,509.78,0.15,511.31,323.18,188.13
ORD-11082,2025-01-03,Drawer Cabinet,Furniture,West,Small Business,Online,2,168.92,0.1,334.46,178.99,155.47
ORD-11083,2024-07-13,Backpack,Accessories,North-East,Consumer,Online,3,88.41,0.05,277.17,116.71,160.46
ORD-11084,2024-03-13,Pen Set,Office Supplies,West,Consumer,Online,4,11.58,0.05,48.4,15.71,32.69
ORD-11085,2024-10-23,Phone Charger,Accessories,North-East,Corporate,Online,4,31.7,0,126.8,48.97,77.83
ORD-11086,2025-06-14,Backpack,Accessories,North,Consumer,Online,2,86.55,0.15,135.36,79.72,55.64
ORD-11087,2025-10-30,Keyboard,Technology,North-East,Consumer,Online,2,73.04,0.05,138.78,78.38,60.4
ORD-11088,2025-11-10,Laptop Stand,Accessories,East,Consumer,Retail Store,1,44.76,0,58.75,20.18,38.57
ORD-11089,2025-09-19,Backpack,Accessories,North-East,Small Business,Online,1,82.48,0.05,78.36,37.84,40.52
ORD-11090,2024-12-24,Printer Paper,Office Supplies,East,Consumer,Online,4,15.2,0.15,67.83,28.78,39.05
ORD-11091,2024-01-19,Notebook,Office Supplies,North-East,Corporate,Retail Store,9,8.24,0.05,70.45,26.68,43.77
ORD-11092,2024-04-30,Phone Charger,Accessories,North,Consumer,Online,1,29.51,0,27.15,11.77,15.38
ORD-11093,2025-02-26,Drawer Cabinet,Furniture,West,Consumer,Retail Store,2,157.6,0,346.72,173.18,173.54
ORD-11094,2025-03-25,Laptop,Technology,North,Consumer,Retail Store,1,939.78,0.1,778.14,628.38,149.76
ORD-11095,2024-05-05,Office Chair,Furniture,North,Small Business,Online,2,229.1,0.15,358.31,260.03,98.28
ORD-11096,2025-03-30,Bookshelf,Furniture,West,Consumer,Retail Store,1,177.62,0.1,175.84,96.45,79.39
ORD-11097,2024-02-25,Desk Organizer,Office Supplies,West,Consumer,Online,3,26.1,0.05,81.82,33.04,48.78
ORD-11098,2025-07-20,Keyboard,Technology,East,Consumer,Online,1,77.73,0.2,71.82,37.3,34.52
ORD-11099,2024-02-04,Headset,Technology,North-East,Consumer,B2B Sales,1,99.32,0.05,94.35,44.16,50.19
ORD-11100,2025-01-26,Notebook,Office Supplies,East,Consumer,Online,7,8.11,0.1,53.65,20.63,33.02
ORD-11101,2024-12-22,Backpack,Accessories,North,Small Business,B2B Sales,5,88.04,0.05,480.92,197.23,283.69
ORD-11102,2025-03-20,Laptop Stand,Accessories,Central,Corporate,B2B Sales,7,47.06,0.15,330.41,141.74,188.67
ORD-11103,2025-08-09,Drawer Cabinet,Furniture,North,Consumer,Online,2,168.39,0,309.84,172.67,137.17
ORD-11104,2025-11-29,Laptop Stand,Accessories,East,Corporate,Online,9,43.37,0,512.31,179.79,332.52
ORD-11105,2024-09-13,Drawer Cabinet,Furniture,Central,Consumer,Retail Store,1,157.83,0,186.24,89.09,97.15
ORD-11106,2025-03-26,Laptop,Technology,North,Consumer,B2B Sales,1,917.57,0.15,717.54,619.6,97.94
ORD-11107,2025-09-16,Notebook,Office Supplies,North-East,Consumer,Retail Store,5,7.89,0.05,37.48,14.94,22.54
ORD-11108,2024-06-27,Headset,Technology,Central,Consumer,Retail Store,1,96.01,0.05,107.63,45.1,62.53
ORD-11109,2025-07-20,Office Chair,Furniture,North,Small Business,Online,2,229.89,0.05,442.03,245.78,196.25
ORD-11110,2024-08-28,Notebook,Office Supplies,West,Consumer,Retail Store,4,7.84,0.05,32.77,12.46,20.31
ORD-11111,2025-11-28,File Folder Pack,Office Supplies,North-East,Small Business,Online,7,20.41,0.05,169.66,66.04,103.62
ORD-11112,2025-10-29,Printer Paper,Office Supplies,West,Consumer,Online,5,15.8,0.15,73.86,34.36,39.5
ORD-11113,2025-09-15,Keyboard,Technology,West,Corporate,Retail Store,3,77.35,0.15,216.97,114.74,102.23
ORD-11114,2025-08-19,Webcam,Technology,East,Consumer,B2B Sales,1,106.45,0.15,95.01,57.75,37.26
ORD-11115,2025-05-30,Backpack,Accessories,North-East,Corporate,Online,1,86.76,0.1,78.08,38.62,39.46
ORD-11116,2024-11-20,Headset,Technology,North,Small Business,Online,2,100.49,0,231.13,90.18,140.95
ORD-11117,2024-04-28,Desk Lamp,Furniture,North-East,Consumer,Online,1,57.83,0.1,52.05,24.54,27.51
ORD-11118,2025-04-04,Standing Desk,Furniture,West,Small Business,B2B Sales,3,511.94,0.15,1435.99,955.28,480.71
ORD-11119,2025-11-12,Keyboard,Technology,North,Consumer,Online,1,75.79,0,87.16,38.55,48.61
ORD-11120,2024-07-21,Power Bank,Accessories,Central,Consumer,Online,8,56.89,0,590.75,204.34,386.41
ORD-11121,2025-03-17,Monitor,Technology,Central,Consumer,B2B Sales,3,294.12,0.05,989.13,514.16,474.97
ORD-11122,2025-07-24,Keyboard,Technology,Central,Consumer,B2B Sales,1,76.57,0,99.39,39.16,60.23
ORD-11123,2024-03-16,Bookshelf,Furniture,North-East,Small Business,Retail Store,2,180.64,0.1,325.15,195.51,129.64
ORD-11124,2024-07-06,Drawer Cabinet,Furniture,West,Consumer,B2B Sales,1,159.52,0.1,173.72,88.58,85.14
ORD-11125,2025-03-25,Webcam,Technology,West,Consumer,Retail Store,1,111.03,0,122.13,58.94,63.19
ORD-11126,2025-06-21,Desk Organizer,Office Supplies,North,Consumer,Online,3,26.38,0,72.81,34.52,38.29
ORD-11127,2024-08-03,Printer Paper,Office Supplies,West,Small Business,Online,7,14.83,0,114.19,48.96,65.23
ORD-11128,2025-03-25,Monitor,Technology,North,Small Business,Online,2,271.77,0,500.06,339.83,160.23
ORD-11129,2024-04-08,Headset,Technology,East,Consumer,B2B Sales,4,96.33,0.1,364.13,176.48,187.65
ORD-11130,2024-01-27,Printer Paper,Office Supplies,West,Consumer,Online,3,15.65,0,51.65,20.74,30.91
ORD-11131,2025-12-24,Laptop Stand,Accessories,North-East,Small Business,Retail Store,2,47.09,0.2,94.18,41.25,52.93
ORD-11132,2024-04-29,Laptop Stand,Accessories,East,Corporate,Online,8,44.44,0.1,335.97,162.54,173.43
ORD-11133,2024-03-16,Bookshelf,Furniture,Central,Consumer,B2B Sales,2,178.52,0.15,358.11,194.99,163.12
ORD-11134,2025-10-03,Webcam,Technology,Central,Consumer,Retail Store,3,108.02,0,382.39,176.25,206.14
ORD-11135,2025-05-11,Desk Lamp,Furniture,North,Consumer,Retail Store,1,55.64,0.1,46.07,23.88,22.19
ORD-11136,2025-03-20,Headset,Technology,West,Consumer,Online,1,93.7,0.05,97.92,45.94,51.98
ORD-11137,2025-10-15,Stapler,Office Supplies,East,Small Business,B2B Sales,6,18.48,0.05,110.6,49.16,61.44
ORD-11138,2025-09-04,Desk Organizer,Office Supplies,North,Consumer,Online,5,25.05,0.05,109.47,54.85,54.62
ORD-11139,2025-03-11,Mouse,Technology,North,Corporate,Online,1,38.91,0.15,30.43,18.7,11.73
ORD-11140,2025-05-15,Standing Desk,Furniture,Central,Consumer,Retail Store,2,539.91,0,1274.19,641.1,633.09
ORD-11141,2024-09-24,Desk Lamp,Furniture,North-East,Small Business,Online,1,53.1,0.05,50.45,23.89,26.56
ORD-11142,2025-10-13,Bookshelf,Furniture,North-East,Consumer,Retail Store,1,176.51,0.1,158.86,99.4,59.46
ORD-11143,2025-09-20,Standing Desk,Furniture,West,Corporate,B2B Sales,1,518.92,0.1,513.73,311.03,202.7
ORD-11144,2024-12-27,Drawer Cabinet,Furniture,Central,Corporate,Retail Store,1,156.78,0,231.25,89.54,141.71
ORD-11145,2024-08-22,Monitor,Technology,North,Consumer,Online,2,295.12,0,543.02,333.68,209.34
ORD-11146,2025-06-23,Mouse,Technology,North-East,Consumer,Online,1,40.93,0.1,36.84,17.68,19.16
ORD-11147,2024-05-06,Desk Lamp,Furniture,North-East,Consumer,Retail Store,1,53.27,0,53.27,24.73,28.54
ORD-11148,2025-03-01,Webcam,Technology,West,Corporate,Online,3,114.32,0,377.26,177.9,199.36
ORD-11149,2024-11-15,Desk Lamp,Furniture,West,Corporate,Online,1,53.35,0.2,58.69,24.49,34.2
ORD-11150,2025-01-20,Laptop,Technology,East,Small Business,Retail Store,1,998.23,0.05,995.73,618.22,377.51
ORD-11151,2024-01-18,Power Bank,Accessories,North,Corporate,Retail Store,11,54.03,0.2,437.43,288.23,149.2
ORD-11152,2024-08-25,Desk Organizer,Office Supplies,West,Consumer,Online,3,26.02,0.2,68.69,32.56,36.13
ORD-11153,2024-06-22,Mouse,Technology,West,Consumer,Online,2,40.29,0.1,79.77,36.71,43.06
ORD-11154,2024-08-26,Mouse,Technology,North,Consumer,Retail Store,3,38.55,0.1,95.76,55.18,40.58
ORD-11155,2024-01-06,Monitor,Technology,West,Corporate,Retail Store,1,287.06,0,315.77,175.04,140.73
ORD-11156,2025-06-10,File Folder Pack,Office Supplies,Central,Small Business,Online,2,19.95,0.1,42.37,17.84,24.53
ORD-11157,2024-05-04,Mouse,Technology,Central,Consumer,Online,1,41.61,0.05,46.64,18.58,28.06
ORD-11158,2025-07-14,Notebook,Office Supplies,North,Consumer,B2B Sales,5,8.1,0.1,36.89,15.09,21.8
ORD-11159,2025-10-27,Keyboard,Technology,West,Corporate,Retail Store,5,74.78,0.1,370.16,192.48,177.68
ORD-11160,2024-08-03,USB-C Hub,Accessories,East,Corporate,B2B Sales,1,64.46,0,67.68,30.39,37.29
ORD-11161,2024-01-06,Monitor,Technology,East,Corporate,Retail Store,1,270.51,0.05,269.83,168.46,101.37
ORD-11162,2024-12-24,Standing Desk,Furniture,North,Corporate,B2B Sales,1,541.88,0.15,529.69,316.48,213.21
ORD-11163,2024-11-09,Desk Organizer,Office Supplies,North,Corporate,Retail Store,5,24.19,0,139.09,56.71,82.38
ORD-11164,2024-10-13,Headset,Technology,Central,Consumer,Retail Store,2,94.84,0.05,212.63,93.58,119.05
ORD-11165,2025-09-11,Webcam,Technology,West,Corporate,Online,1,114.22,0.2,100.51,57.21,43.3
ORD-11166,2025-09-21,Monitor,Technology,North-East,Small Business,Online,3,270.26,0.05,770.24,515.5,254.74
ORD-11167,2025-11-11,Printer Paper,Office Supplies,West,Corporate,Online,9,14.97,0.05,175.99,63.83,112.16
ORD-11168,2024-11-15,Phone Charger,Accessories,West,Consumer,Retail Store,4,31.67,0.2,139.35,49.84,89.51
ORD-11169,2025-12-29,Mouse,Technology,West,Consumer,Retail Store,1,38.88,0.15,45.44,18.46,26.98
ORD-11170,2024-07-01,Keyboard,Technology,North-East,Corporate,Online,1,76.63,0.15,71.65,39.69,31.96
ORD-11171,2024-07-14,Pen Set,Office Supplies,Central,Consumer,Online,4,11.53,0,59.86,15.79,44.07
